advertisment_site,image,marka,gads,tilpums,tips,nobraukums,cena 
/msg/lv/transport/cars/audi/a3/cdnidi.html,https://i.ss.lv/gallery/7/1296/323752/64750281.th2.jpg,AudiA3,2014,1.6,D,196000,6990
/msg/lv/transport/cars/mitsubishi/outlander/mibpc.html,https://i.ss.lv/gallery/7/1288/321798/64359490.th2.jpg,MitsubishiOutlander,2010,2.0,D,452000,4290
/msg/lv/transport/cars/subaru/impreza/ghnfx.html,https://i.ss.lv/gallery/7/1317/329052/65810282.th2.jpg,SubaruImpreza,2002,2.0,,336000,2990
/msg/lv/transport/cars/audi/allroad/bxmedb.html,https://i.ss.lv/gallery/7/1318/329388/65877454.th2.jpg,AudiAllroad,2007,2.7,D,290000,4990
/msg/lv/transport/cars/bmw/316/eflfo.html,https://i.ss.lv/gallery/7/1297/324225/64844962.th2.jpg,Bmw316,2003,1.8,,233000,1290
/msg/lv/transport/cars/audi/a3/cdofcd.html,https://i.ss.lv/gallery/7/1310/327489/65497784.th2.jpg,AudiA3,2006,1.9,D,362000,1490
/msg/lv/transport/cars/bmw/730/bfime.html,https://i.ss.lv/gallery/7/1312/327802/65560304.th2.jpg,Bmw730,2010,3.0,D,360000,9550
/msg/lv/transport/cars/opel/antara/cdilci.html,https://i.ss.lv/gallery/7/1309/327181/65436101.th2.jpg,OpelAntara,2007,2.0,D,247000,3990
/msg/lv/transport/cars/bmw/520/ekcxk.html,https://i.ss.lv/gallery/7/1318/329388/65877413.th2.jpg,Bmw520,2016,2.0,D,241000,12990
/msg/lv/transport/cars/jeep/grand-cherokee/ghemp.html,https://i.ss.lv/gallery/6/1193/298119/59623750.th2.jpg,JeepGrand Cherokee,2004,2.7,D,286000,5200
/msg/lv/transport/cars/mini/coopers/bfjnpi.html,https://i.ss.lv/gallery/7/1279/319640/63927903.th2.jpg,MiniCooper S,2002,1.6,,275000,1990
/msg/lv/transport/cars/audi/q5/bgxkcg.html,https://i.ss.lv/gallery/7/1295/323748/64749520.th2.jpg,AudiQ5,2016,3.0,D,225000,16990
/msg/lv/transport/cars/bmw/318/bopob.html,https://i.ss.lv/gallery/7/1259/314566/62913015.th2.jpg,Bmw318,2010,2.0,D,286000,3990
/msg/lv/transport/cars/citroen/c-crosser/nxigj.html,https://i.ss.lv/gallery/7/1318/329387/65877364.th2.jpg,CitroenC-Crosser,2008,2.2,D,311000,3990
/msg/lv/transport/cars/volkswagen/transporter/bepnie.html,https://i.ss.lv/gallery/7/1272/317924/63584601.th2.jpg,VolkswagenTransporter,2005,2.5,D,323000,5590
/msg/lv/transport/cars/volvo/v70/cdmigj.html,https://i.ss.lv/gallery/7/1303/325734/65146637.th2.jpg,VolvoV70,2014,2.0,D,290000,7490
/msg/lv/transport/cars/volkswagen/touareg/cbegd.html,https://i.ss.lv/gallery/7/1296/323752/64750217.th2.jpg,VolkswagenTouareg,2013,3.0,D,347000,10990
/msg/lv/transport/cars/volvo/xc60/ccllio.html,https://i.ss.lv/gallery/7/1300/324938/64987562.th2.jpg,VolvoXC 60,2008,2.4,D,364000,5990
/msg/lv/transport/cars/toyota/rav-4/bihiif.html,https://i.ss.lv/gallery/7/1305/326117/65223246.th2.jpg,ToyotaRAV 4,2002,2.0,D,,2450
/msg/lv/transport/cars/mercedes/e200/cckiml.html,https://i.ss.lv/gallery/7/1280/319989/63997768.th2.jpg,MercedesE200,2016,2.0,D,181000,14590
/msg/lv/transport/cars/volvo/v70/bkocbk.html,https://i.ss.lv/gallery/7/1318/329387/65877260.th2.jpg,VolvoV70,2000,2.4,D,477000,1200
/msg/lv/transport/cars/ford/s-max/cdjcxl.html,https://i.ss.lv/gallery/7/1296/323930/64785924.th2.jpg,FordS-Max,2011,2.0,D,287000,4590
/msg/lv/transport/cars/opel/astra/bbjdnf.html,https://i.ss.lv/gallery/7/1318/329387/65877334.th2.jpg,OpelAstra,2007,1.7,D,,2995
/msg/lv/transport/cars/volkswagen/multivan/fepin.html,https://i.ss.lv/gallery/7/1318/329387/65877289.th2.jpg,VolkswagenMultivan,2004,2.5,D,336000,5590
/msg/lv/transport/cars/volkswagen/golf-4/begopn.html,https://i.ss.lv/gallery/7/1318/329387/65877247.th2.jpg,VolkswagenGolf 4,2000,1.6,,245000,1150
/msg/lv/transport/cars/nissan/qashqai/cchdbb.html,https://i.ss.lv/gallery/7/1309/327052/65410354.th2.jpg,NissanQashqai,2007,2.0,D,,3990
/msg/lv/transport/cars/ford/s-max/cdkfdd.html,https://i.ss.lv/gallery/7/1318/329387/65877258.th2.jpg,FordS-Max,2009,2.0,D,345000,3690
/msg/lv/transport/cars/kia/sportage/ccjjxh.html,https://i.ss.lv/gallery/7/1316/328943/65788486.th2.jpg,KiaSportage,2017,1.6,,,13650
/msg/lv/transport/cars/volkswagen/golf-4/begjjh.html,https://i.ss.lv/gallery/7/1267/316641/63328192.th2.jpg,VolkswagenGolf 4,2002,1.9,D,316000,1000
/msg/lv/transport/cars/lancia/voyager/cximmg.html,https://i.ss.lv/gallery/7/1302/325396/65079193.th2.jpg,LanciaVoyager,2012,2.8,D,352000,7190
/msg/lv/transport/cars/audi/a4/cjijc.html,https://i.ss.lv/gallery/7/1290/322334/64466641.th2.jpg,AudiA4,2012,3.0,D,304000,7700
/msg/lv/transport/cars/bmw/x5/cdoehj.html,https://i.ss.lv/gallery/7/1318/329345/65868969.th2.jpg,BmwX5,2006,3.0,D,293000,7000
/msg/lv/transport/cars/ford/s-max/cdnhoh.html,https://i.ss.lv/gallery/7/1314/328463/65692551.th2.jpg,FordS-Max,2012,2.0,D,299000,4990
/msg/lv/transport/cars/ford/focusc-max/cxxokp.html,https://i.ss.lv/gallery/7/1318/329387/65877219.th2.jpg,FordC-Max,2014,1.6,D,234000,4750
/msg/lv/transport/cars/mazda/mazda3/dmhfj.html,https://i.ss.lv/gallery/7/1307/326750/65349876.th2.jpg,MazdaMazda3,2009,1.6,D,255000,1350
/msg/lv/transport/cars/volkswagen/touran/dghgl.html,https://i.ss.lv/gallery/7/1209/302194/60438658.th2.jpg,VolkswagenTouran,2016,1.8,,175000,17500
/msg/lv/transport/cars/ford/s-max/hbnjf.html,https://i.ss.lv/gallery/7/1280/319996/63999021.th2.jpg,FordS-Max,2008,2.2,D,296000,3990
/msg/lv/transport/cars/volvo/s80/begofg.html,https://i.ss.lv/gallery/7/1310/327431/65486164.th2.jpg,VolvoS80,2000,2.5,D,257000,1600
/msg/lv/transport/cars/volvo/c30/ccolid.html,https://i.ss.lv/gallery/7/1318/329387/65877233.th2.jpg,VolvoC30,2007,2.4,D,256000,3750
/msg/lv/transport/cars/volvo/xc60/cbopgd.html,https://i.ss.lv/gallery/7/1277/319126/63825072.th2.jpg,VolvoXC 60,2011,2.0,D,,7699
/msg/lv/transport/cars/volkswagen/transporter/bhhhg.html,https://i.ss.lv/gallery/7/1318/329386/65877200.th2.jpg,VolkswagenTransporter,2016,2.0,D,,7995
/msg/lv/transport/cars/ford/s-max/bmllme.html,https://i.ss.lv/gallery/7/1209/302040/60407862.th2.jpg,FordS-Max,2016,2.0,D,507000,2750
/msg/lv/transport/cars/skoda/octavia/cdofxl.html,https://i.ss.lv/gallery/7/1318/329344/65868715.th2.jpg,SkodaOctavia,2024,1.5,,6000,27950
/msg/lv/transport/cars/ford/mondeo/dhpmh.html,https://i.ss.lv/gallery/7/1202/300456/60091118.th2.jpg,FordMondeo,2018,2.0,H,,14800
/msg/lv/transport/cars/opel/astra/eckbd.html,https://i.ss.lv/gallery/7/1318/329363/65872571.th2.jpg,OpelAstra,2005,1.9,D,310000,1350
/msg/lv/transport/cars/bmw/x5/ccikdn.html,https://i.ss.lv/gallery/7/1297/324023/64804484.th2.jpg,BmwX5,2004,3.0,D,281000,6000
/msg/lv/transport/cars/ford/s-max/bjfjgp.html,https://i.ss.lv/gallery/7/1290/322491/64498199.th2.jpg,FordS-Max,2010,2.0,D,251000,3450
/msg/lv/transport/cars/bmw/535/ccpjdl.html,https://i.ss.lv/gallery/7/1315/328650/65729821.th2.jpg,Bmw535,2005,3.0,D,,4600
/msg/lv/transport/cars/bmw/x1/bieccn.html,https://i.ss.lv/gallery/7/1274/318498/63699436.th2.jpg,BmwX1,2010,2.0,D,195000,7950
/msg/lv/transport/cars/audi/a3/cdlxln.html,https://i.ss.lv/gallery/7/1261/315198/63039500.th2.jpg,AudiA3,2014,1.6,D,189000,8992
/msg/lv/transport/cars/mini/paceman/cxghhx.html,https://i.ss.lv/gallery/7/1318/329386/65877087.th2.jpg,MiniPaceman,2013,2.0,D,285000,8500
/msg/lv/transport/cars/lexus/lls/ebnhx.html,https://i.ss.lv/gallery/6/1196/298992/59798214.th2.jpg,LexusLS,2004,4.3,,188000,9500
/msg/lv/transport/cars/mercedes/e280/blxxem.html,https://i.ss.lv/gallery/7/1305/326048/65209434.th2.jpg,MercedesE280,2008,3.0,D,,3750
/msg/lv/transport/cars/bmw/318/bemlc.html,https://i.ss.lv/gallery/7/1301/325112/65022369.th2.jpg,Bmw318,2014,2.0,D,,6990
/msg/lv/transport/cars/volvo/v70/bijoeg.html,https://i.ss.lv/gallery/7/1231/307683/61536426.th2.jpg,VolvoV70,2013,1.6,D,,5950
/msg/lv/transport/cars/mercedes/gl320/fnohh.html,https://i.ss.lv/gallery/7/1316/328912/65782269.th2.jpg,MercedesGL320,2008,3.0,D,266000,7650
/msg/lv/transport/cars/bmw/x5/cdnxml.html,https://i.ss.lv/gallery/7/1318/329385/65876916.th2.jpg,BmwX5,2015,3.0,,145000,24630
/msg/lv/transport/cars/bmw/330/cdhbhx.html,https://i.ss.lv/gallery/7/1315/328514/65702760.th2.jpg,Bmw330,2006,3.0,D,370000,5744
/msg/lv/transport/cars/renault/scenic/pkcon.html,https://i.ss.lv/gallery/7/1318/329385/65876885.th2.jpg,RenaultScenic,2002,1.9,D,284000,1300
/msg/lv/transport/cars/opel/mokka/cfmnfi.html,https://i.ss.lv/gallery/7/1318/329385/65876879.th2.jpg,OpelMokka,2022,1.2,,89000,17300
/msg/lv/transport/cars/mercedes/viano/cfmbpd.html,https://i.ss.lv/gallery/7/1310/327494/65498663.th2.jpg,MercedesViano,2007,3.0,D,310000,8700
/msg/lv/transport/cars/audi/a6/ejgmg.html,https://i.ss.lv/gallery/7/1264/315779/63155711.th2.jpg,AudiA6,2008,2.7,D,289000,4500
/msg/lv/transport/cars/renault/master/adiho.html,https://i.ss.lv/gallery/6/1163/290646/58129014.th2.jpg,RenaultMaster,2011,2.3,D,,13999
/msg/lv/transport/cars/opel/vivaro/oeokj.html,https://i.ss.lv/gallery/6/1074/268310/53661935.th2.jpg,OpelVivaro,2005,2.5,D,,4500
/msg/lv/transport/cars/volkswagen/touran/ccmjpm.html,https://i.ss.lv/gallery/7/1304/325856/65171022.th2.jpg,VolkswagenTouran,2012,1.6,D,344000,5500
/msg/lv/transport/cars/bmw/320/bkxmpf.html,https://i.ss.lv/gallery/7/1315/328577/65715398.th2.jpg,Bmw320,2004,2.0,D,412000,1990
/msg/lv/transport/cars/bmw/320/beoemo.html,https://i.ss.lv/gallery/7/1305/326053/65210420.th2.jpg,Bmw320,2008,2.0,D,290000,3300
/msg/lv/transport/cars/audi/a4/bxebnd.html,https://i.ss.lv/gallery/7/1318/329371/65874071.th2.jpg,AudiA4,2008,2.7,D,298000,7000
/msg/lv/transport/cars/volkswagen/tiguan/cebnxo.html,https://i.ss.lv/gallery/7/1318/329385/65876827.th2.jpg,VolkswagenTiguan,2022,1.5,,76000,22000
/msg/lv/transport/cars/toyota/corolla-verso/bonmed.html,https://i.ss.lv/gallery/7/1318/329385/65876810.th2.jpg,ToyotaCorolla Verso,2008,2.2,D,334000,2400
/msg/lv/transport/cars/nissan/leaf/cfkigh.html,https://i.ss.lv/gallery/7/1299/324734/64946627.th2.jpg,NissanLeaf,2011,,E,,4490
/msg/lv/transport/cars/toyota/corolla/cdcdg.html,https://i.ss.lv/gallery/7/1316/328940/65787802.th2.jpg,ToyotaCorolla,2014,1.6,,117000,8590
/msg/lv/transport/cars/volvo/xc60/ccmbkb.html,https://i.ss.lv/gallery/7/1309/327235/65446843.th2.jpg,VolvoXC 60,2011,2.4,D,,11500
/msg/lv/transport/cars/mercedes/e200/bfkok.html,https://i.ss.lv/gallery/7/1287/321661/64332033.th2.jpg,MercedesE200,2016,2.2,D,251000,12500
/msg/lv/transport/cars/audi/a6/ffpnn.html,https://i.ss.lv/gallery/7/1318/329375/65874815.th2.jpg,AudiA6,2008,3.0,D,310000,4900
/msg/lv/transport/cars/volkswagen/polo/deoco.html,https://i.ss.lv/gallery/7/1318/329376/65875125.th2.jpg,VolkswagenPolo,2011,1.6,D,225000,6070
/msg/lv/transport/cars/audi/a4/bnofc.html,https://i.ss.lv/gallery/7/1302/325429/65085602.th2.jpg,AudiA4,2012,2.0,D,270000,7950
/msg/lv/transport/cars/audi/a4/biecxe.html,https://i.ss.lv/gallery/7/1318/329307/65861356.th2.jpg,AudiA4,2004,1.9,D,,1790
/msg/lv/transport/cars/ford/ranger/bglfig.html,https://i.ss.lv/gallery/7/1204/300773/60154557.th2.jpg,FordRanger,2005,2.5,D,300000,5200
/msg/lv/transport/cars/chrysler/pt-cruiser/cdehf.html,https://i.ss.lv/gallery/7/1318/329384/65876661.th2.jpg,ChryslerPT Cruiser,2006,2.2,D,253000,1699
/msg/lv/transport/cars/bmw/320/bhnhpd.html,https://i.ss.lv/gallery/7/1318/329384/65876676.th2.jpg,Bmw320,2007,2.0,D,,3950
/msg/lv/transport/cars/bmw/530/cdkiob.html,https://i.ss.lv/gallery/7/1318/329356/65871068.th2.jpg,Bmw530,2003,3.0,D,339000,1250
/msg/lv/transport/cars/bmw/530/ebkgk.html,https://i.ss.lv/gallery/7/1258/314289/62857728.th2.jpg,Bmw530,2011,3.0,D,,11300
/msg/lv/transport/cars/volvo/xc60/ccohdi.html,https://i.ss.lv/gallery/7/1309/327001/65400106.th2.jpg,VolvoXC 60,2013,2.4,D,,11950
/msg/lv/transport/cars/porsche/cayenne/cdfggj.html,https://i.ss.lv/gallery/7/1237/309090/61817892.th2.jpg,PorscheCayenne,2010,4.8,,209000,16400
/msg/lv/transport/cars/opel/insignia/bphlhg.html,https://i.ss.lv/gallery/7/1313/328149/65629759.th2.jpg,OpelInsignia,2014,2.0,D,,6490
/msg/lv/transport/cars/mercedes/e300/ehjdh.html,https://i.ss.lv/gallery/7/1231/307628/61525494.th2.jpg,MercedesE300,2013,3.0,D,221000,10500
/msg/lv/transport/cars/skoda/roomster/cxxdeg.html,https://i.ss.lv/gallery/7/1318/329383/65876565.th2.jpg,SkodaRoomster,2008,1.9,D,338000,1300
/msg/lv/transport/cars/toyota/rav-4/ccgcxg.html,https://i.ss.lv/gallery/7/1318/329363/65872533.th2.jpg,ToyotaRAV 4,2022,2.0,,62000,28400
/msg/lv/transport/cars/vaz/110/ghjhx.html,https://i.ss.lv/gallery/7/1214/303311/60662164.th2.jpg,Vaz110,1999,1.5,,92000,300
/msg/lv/transport/cars/volvo/v70/bhnojh.html,https://i.ss.lv/gallery/7/1304/325931/65186108.th2.jpg,VolvoV70,2000,2.4,,493000,1100
/msg/lv/transport/cars/volvo/xc90/cdxkon.html,https://i.ss.lv/gallery/7/1314/328305/65660880.th2.jpg,VolvoXC 90,2011,2.4,D,,11700
/msg/lv/transport/cars/opel/frontera/cocob.html,https://i.ss.lv/gallery/7/1214/303393/60678495.th2.jpg,OpelFrontera,1992,2.4,,278000,750
/msg/lv/transport/cars/hyundai/matrix/ncbem.html,https://i.ss.lv/gallery/7/1318/329383/65876526.th2.jpg,HyundaiMatrix,2010,1.6,,190000,3800
/msg/lv/transport/cars/mercedes/another/cjogp.html,https://i.ss.lv/gallery/6/1164/290788/58157581.th2.jpg,MercedesCiti,1979,2.4,D,549000,850
/msg/lv/transport/cars/renault/scenic/pxhkl.html,https://i.ss.lv/gallery/7/1318/329383/65876421.th2.jpg,RenaultScenic,2014,1.5,D,340000,3400
/msg/lv/transport/cars/bmw/320/bepdox.html,https://i.ss.lv/gallery/7/1318/329383/65876472.th2.jpg,Bmw320,2004,2.0,D,311000,2500
/msg/lv/transport/cars/volkswagen/passat-b5/nkhep.html,https://i.ss.lv/gallery/7/1318/329383/65876513.th2.jpg,VolkswagenPassat (B5),2003,1.9,D,355000,1450
/msg/lv/transport/cars/kia/sportage/cdmxdf.html,https://i.ss.lv/gallery/7/1317/329117/65823312.th2.jpg,KiaSportage,2018,2.0,D,247000,10995
/msg/lv/transport/cars/renault/laguna/bbccif.html,https://i.ss.lv/gallery/7/1304/325813/65162451.th2.jpg,RenaultLaguna,2005,1.9,D,299000,700
/msg/lv/transport/cars/volvo/v70/cdoghh.html,https://i.ss.lv/gallery/7/1318/329383/65876492.th2.jpg,VolvoV70,2006,2.4,D,320000,1500
/msg/lv/transport/cars/audi/a4/bfbdom.html,https://i.ss.lv/gallery/7/1297/324098/64819413.th2.jpg,AudiA4,2024,2.0,,69000,35500
/msg/lv/transport/cars/audi/quattro/bfxnx.html,https://i.ss.lv/gallery/7/1208/301986/60397018.th2.jpg,AudiQuattro,1983,2.3,,188000,1500
/msg/lv/transport/cars/volvo/v40/bdeecd.html,https://i.ss.lv/gallery/7/1314/328330/65665817.th2.jpg,VolvoV40,2019,1.5,,193000,14500
/msg/lv/transport/cars/volvo/v60/cbmhxi.html,https://i.ss.lv/gallery/7/1318/329261/65852121.th2.jpg,VolvoV60,2019,2.0,D,261000,15500
/msg/lv/transport/cars/mini/cooper/jimio.html,https://i.ss.lv/gallery/7/1318/329383/65876436.th2.jpg,MiniCooper,2001,1.6,,284000,1000
/msg/lv/transport/cars/volvo/v60/cdinln.html,https://i.ss.lv/gallery/7/1314/328330/65665882.th2.jpg,VolvoV60,2018,2.0,D,256000,14500
/msg/lv/transport/cars/citroen/c4picasso/cdebgk.html,https://i.ss.lv/gallery/7/1318/329383/65876406.th2.jpg,CitroenC4 Picasso,2013,1.6,D,279000,5994
/msg/lv/transport/cars/land-rover/range-rover-sport/fhndb.html,https://i.ss.lv/gallery/7/1280/319827/63965210.th2.jpg,Land RoverRange Rover Sport,2016,3.0,D,111000,20900
/msg/lv/transport/cars/volkswagen/touran/bpnmjf.html,https://i.ss.lv/gallery/7/1318/329382/65876357.th2.jpg,VolkswagenTouran,2010,1.9,D,283000,3200
/msg/lv/transport/cars/audi/a6/ddedp.html,https://i.ss.lv/gallery/7/1317/329123/65824547.th2.jpg,AudiA6,2008,2.0,D,338000,2300
/msg/lv/transport/cars/citroen/berlingo/gfxjn.html,https://i.ss.lv/gallery/7/1291/322650/64529827.th2.jpg,CitroenBerlingo,2008,1.4,,399000,800
/msg/lv/transport/cars/land-rover/range-rover/cfmneo.html,https://i.ss.lv/gallery/7/1318/329382/65876275.th2.jpg,Land RoverRange Rover,2014,4.4,D,227000,31490
/msg/lv/transport/cars/mercedes/c270/hhdgx.html,https://i.ss.lv/gallery/7/1281/320079/64015752.th2.jpg,MercedesC270,2003,2.7,D,266000,3600
/msg/lv/transport/cars/volvo/xc70/bboxxe.html,https://i.ss.lv/gallery/7/1297/324161/64832020.th2.jpg,VolvoXC 70,2008,2.4,D,296000,5300
/msg/lv/transport/cars/citroen/jumpy/cfjjhx.html,https://i.ss.lv/gallery/7/1293/323019/64603636.th2.jpg,CitroenJumpy,2019,2.0,D,125000,25500
/msg/lv/transport/cars/volkswagen/lt/mcedl.html,https://i.ss.lv/gallery/7/1318/329382/65876305.th2.jpg,VolkswagenLT,1990,2.4,D,178000,1650
/msg/lv/transport/cars/volkswagen/golf-plus/bpfxek.html,https://i.ss.lv/gallery/7/1318/329382/65876308.th2.jpg,VolkswagenGolf Plus,2006,1.4,,201000,2750
/msg/lv/transport/cars/renault/trafic/bifcgf.html,https://i.ss.lv/gallery/7/1272/317802/63560209.th2.jpg,RenaultTrafic,2004,1.9,D,317000,2500
/msg/lv/transport/cars/saab/9-5/heehl.html,https://i.ss.lv/gallery/7/1317/329109/65821679.th2.jpg,Saab9-5,2006,2.3,,263000,3000
/msg/lv/transport/cars/volkswagen/jetta/bxeje.html,https://i.ss.lv/gallery/7/1318/329381/65876068.th2.jpg,VolkswagenJetta,2015,1.4,,35000,11000
/msg/lv/transport/cars/volvo/s90/cxhnhn.html,https://i.ss.lv/gallery/7/1318/329382/65876224.th2.jpg,VolvoS90,2024,2.0,,28000,55880
/msg/lv/transport/cars/volkswagen/passat-b7/blojme.html,https://i.ss.lv/gallery/7/1318/329382/65876208.th2.jpg,VolkswagenPassat (B7),2011,2.0,D,,2500
/msg/lv/transport/cars/toyota/another/ibppk.html,https://i.ss.lv/gallery/7/1303/325527/65105323.th2.jpg,ToyotaCiti,2023,,E,48000,37752
/msg/lv/transport/cars/renault/kangoo/bxcdfm.html,https://i.ss.lv/gallery/7/1318/329380/65875840.th2.jpg,RenaultKangoo,2008,1.6,,260000,2200
/msg/lv/transport/cars/audi/a3/hgdnm.html,https://i.ss.lv/gallery/6/1140/284921/56984149.th2.jpg,AudiA3,2005,1.6,,343000,2200
/msg/lv/transport/cars/toyota/corolla/fbpim.html,https://i.ss.lv/gallery/7/1318/329381/65876103.th2.jpg,ToyotaCorolla,2003,1.6,,196000,2600
/msg/lv/transport/cars/volkswagen/t5/bfpfli.html,https://i.ss.lv/gallery/6/1195/298552/59710388.th2.jpg,VolkswagenT5,2009,2.0,D,255000,5000
/msg/lv/transport/cars/audi/a6/bikoni.html,https://i.ss.lv/gallery/7/1318/329255/65850910.th2.jpg,AudiA6,2013,2.0,D,280000,9990
/msg/lv/transport/cars/volkswagen/passat-b5/odjbx.html,https://i.ss.lv/gallery/7/1318/329381/65876077.th2.jpg,VolkswagenPassat (B5),2004,2.0,D,493000,1350
/msg/lv/transport/cars/volkswagen/golf-7/ccdpxe.html,https://i.ss.lv/gallery/7/1282/320382/64076267.th2.jpg,VolkswagenGolf 7,2016,2.0,D,151000,12800
/msg/lv/transport/cars/electric-cars/cdkmnk.html,https://i.ss.lv/gallery/7/1318/329381/65876082.th2.jpg,Volvo,2021,,E,58000,32990
/msg/lv/transport/cars/bmw/x4/bphhbg.html,https://i.ss.lv/gallery/7/1230/307432/61486361.th2.jpg,BmwX4,2014,3.0,D,222000,19900
/msg/lv/transport/cars/citroen/c3/hjmcx.html,https://i.ss.lv/gallery/7/1318/329380/65875878.th2.jpg,CitroenC3,2014,1.6,D,230000,5700
/msg/lv/transport/cars/bmw/z4/ehfoh.html,https://i.ss.lv/gallery/7/1300/324804/64960710.th2.jpg,BmwZ4,2020,2.0,,51000,33900
/msg/lv/transport/cars/nissan/primastar/cclfgn.html,https://i.ss.lv/gallery/7/1314/328295/65658830.th2.jpg,NissanPrimastar,2008,2.0,D,221000,7470
/msg/lv/transport/cars/opel/insignia/cdhhhh.html,https://i.ss.lv/gallery/7/1318/329380/65875998.th2.jpg,OpelInsignia,2014,2.0,D,,5000
/msg/lv/transport/cars/bmw/740/igbgx.html,https://i.ss.lv/gallery/7/1318/329381/65876013.th2.jpg,Bmw740,2005,4.0,,,4950
/msg/lv/transport/cars/volvo/v50/bmmhgm.html,https://i.ss.lv/gallery/7/1289/322229/64445736.th2.jpg,VolvoV50,2008,2.0,D,279000,3494
/msg/lv/transport/cars/bmw/x2/cbboml.html,https://i.ss.lv/gallery/7/1318/329379/65875718.th2.jpg,BmwX2,2018,2.0,D,98000,19500
/msg/lv/transport/cars/volkswagen/golf-4/bdeohf.html,https://i.ss.lv/gallery/7/1318/329379/65875649.th2.jpg,VolkswagenGolf 4,1999,1.9,D,313000,1490
/msg/lv/transport/cars/opel/astra/ebfjb.html,https://i.ss.lv/gallery/7/1318/329379/65875762.th2.jpg,OpelAstra,2016,1.6,D,162000,5490
/msg/lv/transport/cars/opel/mokka/cckdib.html,https://i.ss.lv/gallery/7/1318/329363/65872584.th2.jpg,OpelMokka,2014,1.7,D,95000,9490
/msg/lv/transport/cars/audi/q5/cfmnek.html,https://i.ss.lv/gallery/7/1318/329380/65875847.th2.jpg,AudiQ5,2014,3.0,D,235000,17500
/msg/lv/transport/cars/bmw/535/cddpji.html,https://i.ss.lv/gallery/7/1318/329380/65875893.th2.jpg,Bmw535,2015,3.5,D,232000,17500
/msg/lv/transport/cars/ford/kuga/cdfbgi.html,https://i.ss.lv/gallery/7/1313/328242/65648245.th2.jpg,FordKuga,2015,2.0,D,250000,9900
/msg/lv/transport/cars/renault/megane/cojoh.html,https://i.ss.lv/gallery/7/1300/324872/64974233.th2.jpg,RenaultMegane,2008,1.6,,157000,2400
/msg/lv/transport/cars/ford/transit/emlgl.html,https://i.ss.lv/gallery/7/1318/329379/65875784.th2.jpg,FordTransit,2021,2.0,D,115000,25900
/msg/lv/transport/cars/mitsubishi/outlander/mofnf.html,https://i.ss.lv/gallery/7/1318/329379/65875656.th2.jpg,MitsubishiOutlander,2011,2.2,D,366000,4500
/msg/lv/transport/cars/mercedes/c220/anfgi.html,https://i.ss.lv/gallery/7/1301/325239/65047680.th2.jpg,MercedesC220,2008,2.2,D,427000,3200
/msg/lv/transport/cars/nissan/qashqai/ccnefn.html,https://i.ss.lv/gallery/7/1316/328983/65796553.th2.jpg,NissanQashqai,2010,2.0,D,,5990
/msg/lv/transport/cars/volvo/v70/ejlib.html,https://i.ss.lv/gallery/7/1310/327253/65450542.th2.jpg,VolvoV70,2006,2.4,D,330000,2500
/msg/lv/transport/cars/volkswagen/t5/begxfg.html,https://i.ss.lv/gallery/6/1163/290704/58140738.th2.jpg,VolkswagenT5,2006,2.5,D,239000,4700
/msg/lv/transport/cars/opel/astra/dppxp.html,https://i.ss.lv/gallery/7/1317/329122/65824247.th2.jpg,OpelAstra,2000,1.6,,225000,500
/msg/lv/transport/cars/mercedes/sprinter/blgxoc.html,https://i.ss.lv/gallery/7/1316/328936/65787140.th2.jpg,MercedesSprinter,2013,2.2,D,,10500
/msg/lv/transport/cars/volvo/v60/cchikl.html,https://i.ss.lv/gallery/7/1318/329379/65875657.th2.jpg,VolvoV60,2019,2.0,D,,14500
/msg/lv/transport/cars/ford/focusc-max/bfbmoc.html,https://i.ss.lv/gallery/7/1281/320095/64018854.th2.jpg,FordC-Max,2004,1.6,D,316000,550
/msg/lv/transport/cars/bmw/318/lkijd.html,https://i.ss.lv/gallery/7/1318/329376/65875060.th2.jpg,Bmw318,2013,2.0,D,343000,7500
/msg/lv/transport/cars/audi/a6/ampen.html,https://i.ss.lv/gallery/7/1318/329373/65874514.th2.jpg,AudiA6,2013,3.0,D,340000,16900
/msg/lv/transport/cars/mini/one/bekhpx.html,https://i.ss.lv/gallery/7/1225/306048/61209515.th2.jpg,MiniOne,2009,1.4,,134000,4200
/msg/lv/transport/cars/volkswagen/tiguan/bxcdlj.html,https://i.ss.lv/gallery/7/1281/320157/64031314.th2.jpg,VolkswagenTiguan,2011,2.0,D,171000,7495
